ID,epoch_val_accuracy,MAX_NODES,WINDOW_SIZE,Name,Owner,Created,Running Time,Hostname,BATCH_NORM,FIRST_CONV_ACTIVATION,CONV_TYPE,LAYERS,MASTER_NODE,PMI,POOLING,PRETRAINED,PRETRAINED_EMB,BATCH_SIZE,EMB_SIZE,DROPOUT_RATE,EPOCH,FIRST_CONV_SIZE,L2_RATE,LR_FIRST_UPDATE,LR,LR_UPDATE_PER,MAX_TF,MIN_TF,MODEL_PARAMS,NUM_CLASSES,VOCAB_SIZE,emb_size,max_nodes,num_classes,vocab_size,epoch_loss,epoch_accuracy,epoch_val_loss,IS_DIRECTED,Tags,State
VKR-384,0.9399610161781311,175.0,2.0,R52,vmalperovich,2021-05-12 00:43:02,253.542,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GLoVE,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,2367052.0,52.0,11582.0,,,,,0.16588865220546722,0.9871382713317871,0.40522870421409607,,"[""FINAL""]",SUCCEEDED
VKR-342,0.9384015798568726,268.0,2.0,R52,vmalperovich,2021-05-11 04:29:13,579.415,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3544952.0,52.0,11581.0,,,,,0.11894262582063675,0.9961721301078796,0.40091627836227417,False,"[""FINAL""]",SUCCEEDED
VKR-341,0.9348927736282349,268.0,2.0,R52,vmalperovich,2021-05-11 04:19:38,460.294,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3544952.0,52.0,11581.0,,,,,0.12134025245904922,0.9958658814430237,0.4349542260169983,False,"[""FINAL""]",SUCCEEDED
VKR-340,0.9391812682151794,268.0,2.0,R52,vmalperovich,2021-05-11 04:10:07,522.615,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3544952.0,52.0,11581.0,,,,,0.11878394335508347,0.9955596327781677,0.42143693566322327,False,"[""FINAL""]",SUCCEEDED
VKR-339,0.9376218318939209,321.0,2.0,R52,vmalperovich,2021-05-11 03:54:45,654.883,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3544952.0,52.0,11581.0,,,,,0.12727726995944977,0.9949471950531006,0.4416106641292572,False,"[""FINAL""]",SUCCEEDED
VKR-317,0.9250878095626831,202.0,3.0,R52,vmalperovich,2021-05-05 16:38:59,301.802,a73dbe25039a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2000.0,1.0,2366052.0,52.0,11577.0,,,,,0.13996657729148865,0.991574764251709,0.47001132369041443,,[],SUCCEEDED
VKR-399,0.9757437109947205,202.0,2.0,R8,vmalperovich,2021-05-12 02:59:59,340.908,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.03759821504354477,0.9989058971405029,0.1478348821401596,,"[""FINAL""]",SUCCEEDED
VKR-383,0.9693363904953003,166.0,160.0,R8,vmalperovich,2021-05-11 22:52:57,259.792,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.03144648298621178,0.9990882277488708,0.18044336140155792,False,"[""FINAL""]",SUCCEEDED
VKR-382,0.9707093834877014,166.0,160.0,R8,vmalperovich,2021-05-11 22:47:11,212.922,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.0345274843275547,0.9989058971405029,0.21798041462898254,False,"[""FINAL""]",SUCCEEDED
VKR-381,0.9684210419654846,166.0,160.0,R8,vmalperovich,2021-05-11 22:42:27,152.835,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.04100213944911957,0.9989058971405029,0.19387727975845337,False,"[""FINAL""]",SUCCEEDED
VKR-380,0.9707093834877014,166.0,50.0,R8,vmalperovich,2021-05-11 22:05:00,211.609,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.03502095863223076,0.9989058971405029,0.2028995156288147,False,"[""FINAL""]",SUCCEEDED
VKR-379,0.9688787460327148,166.0,50.0,R8,vmalperovich,2021-05-11 22:01:24,145.66,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.04407067224383354,0.998723566532135,0.18456876277923584,False,"[""FINAL""]",SUCCEEDED
VKR-378,0.9729977250099182,166.0,10.0,R8,vmalperovich,2021-05-11 21:57:27,167.363,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.03874088078737259,0.9989058971405029,0.17339134216308594,False,"[""FINAL""]",SUCCEEDED
VKR-377,0.9720823764801025,166.0,10.0,R8,vmalperovich,2021-05-11 21:54:19,156.411,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.04370821639895439,0.998723566532135,0.184879869222641,False,"[""FINAL""]",SUCCEEDED
VKR-376,0.9711670279502869,166.0,10.0,R8,vmalperovich,2021-05-11 21:49:30,257.056,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.03345739468932152,0.9992706179618835,0.1680554747581482,False,"[""FINAL""]",SUCCEEDED
VKR-375,0.972540020942688,166.0,5.0,R8,vmalperovich,2021-05-11 21:46:13,164.572,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.042009033262729645,0.9981765151023865,0.1927679032087326,False,"[""FINAL""]",SUCCEEDED
VKR-374,0.9748283624649048,166.0,5.0,R8,vmalperovich,2021-05-11 21:43:05,163.125,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.03919627517461777,0.9990882277488708,0.16278137266635895,False,"[""FINAL""]",SUCCEEDED
VKR-373,0.9734553694725037,166.0,5.0,R8,vmalperovich,2021-05-11 21:39:41,177.79,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.03793313726782799,0.998723566532135,0.1519421488046646,False,"[""FINAL""]",SUCCEEDED
VKR-372,0.9720823764801025,166.0,2.0,R8,vmalperovich,2021-05-11 21:37:31,104.225,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.055600427091121674,0.9981765151023865,0.17749302089214325,False,"[""FINAL""]",SUCCEEDED
VKR-371,0.9739130139350891,166.0,2.0,R8,vmalperovich,2021-05-11 21:33:41,209.976,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.04077792912721634,0.9985412359237671,0.1427890509366989,False,"[""FINAL""]",SUCCEEDED
VKR-370,0.9757437109947205,166.0,2.0,R8,vmalperovich,2021-05-11 21:30:36,162.815,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.041545335203409195,0.9989058971405029,0.1509820520877838,False,"[""FINAL""]",SUCCEEDED
VKR-369,0.9734553694725037,166.0,1.0,R8,vmalperovich,2021-05-11 21:27:44,151.555,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.048416659235954285,0.9989058971405029,0.17052766680717468,False,"[""FINAL""]",SUCCEEDED
VKR-368,0.9743707180023193,166.0,1.0,R8,vmalperovich,2021-05-11 21:23:23,242.663,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.040915582329034805,0.9979941844940186,0.1549627184867859,False,"[""FINAL""]",SUCCEEDED
VKR-367,0.972540020942688,166.0,1.0,R8,vmalperovich,2021-05-11 21:20:37,147.764,85c7560181f7,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.04852653294801712,0.9985412359237671,0.1723177433013916,False,"[""FINAL""]",SUCCEEDED
VKR-338,0.9757437109947205,282.0,2.0,R8,vmalperovich,2021-05-11 02:09:32,341.077,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.045220497995615005,0.9983588457107544,0.15814609825611115,,"[""FINAL""]",SUCCEEDED
VKR-337,0.9510297775268555,282.0,10.0,R8,vmalperovich,2021-05-11 02:00:11,123.932,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.07519771158695221,0.9972647428512573,0.31164810061454773,,"[""FINAL""]",SUCCEEDED
VKR-336,0.9633867144584656,282.0,5.0,R8,vmalperovich,2021-05-11 01:54:07,254.626,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.04963540658354759,0.9978117942810059,0.20505017042160034,,"[""FINAL""]",SUCCEEDED
VKR-335,0.9697940349578857,282.0,3.0,R8,vmalperovich,2021-05-11 01:49:35,234.084,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.05217588320374489,0.9979941844940186,0.16464479267597198,,"[""FINAL""]",SUCCEEDED
VKR-334,0.9729977250099182,282.0,2.0,R8,vmalperovich,2021-05-11 01:39:52,412.182,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.044352937489748,0.9985412359237671,0.19175727665424347,,"[""FINAL""]",SUCCEEDED
VKR-333,0.972540020942688,282.0,1.0,R8,vmalperovich,2021-05-11 01:33:22,355.789,c6ef6291afe8,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3123308.0,8.0,10205.0,,,,,0.05029213801026344,0.9979941844940186,0.15207773447036743,,"[""FINAL""]",SUCCEEDED
VKR-318,0.9725274443626404,200.0,3.0,R8,vmalperovich,2021-05-05 16:46:11,165.161,a73dbe25039a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2000.0,1.0,2082208.0,8.0,10202.0,,,,,0.050301726907491684,0.9985406994819641,0.1761307716369629,,[],SUCCEEDED
VKR-319,0.7209700345993042,21.0,3.0,mr,vmalperovich,2021-05-05 16:50:33,79.028,a73dbe25039a,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,200.0,0.55,100.0,200.0,0.005,5.0,1.0E-4,10.0,2000.0,1.0,1370402.0,2.0,6649.0,,,,,0.2173745036125183,0.9408929944038391,0.761378288269043,,[],SUCCEEDED
VKR-397,0.6895869374275208,170.0,2.0,ohsumed,vmalperovich,2021-05-12 02:39:08,214.302,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969623.0,23.0,13016.0,,,,,0.1248006671667099,0.9997020959854126,1.38591730594635,,"[""FINAL""]",SUCCEEDED
VKR-396,0.6453129053115845,170.0,2.0,ohsumed,vmalperovich,2021-05-12 02:17:15,205.637,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GloVE,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,2648023.0,23.0,13016.0,,,,,0.4151952862739563,0.9410187602043152,1.5144391059875488,,"[""FINAL""]",SUCCEEDED
VKR-395,0.6418501138687134,170.0,2.0,ohsumed,vmalperovich,2021-05-12 02:13:16,208.629,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,GloVE,32.0,200.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,2648023.0,23.0,13016.0,,,,,0.4058140218257904,0.9457849264144897,1.5094274282455444,,"[""FINAL""]",SUCCEEDED
VKR-392,0.6712837219238281,268.0,2.0,ohsumed,vmalperovich,2021-05-12 02:07:06,112.933,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,850647.0,23.0,13016.0,,,,,0.2730724513530731,0.9848078489303589,1.4784902334213257,,"[""FINAL""]",SUCCEEDED
VKR-391,0.6754884719848633,268.0,2.0,ohsumed,vmalperovich,2021-05-12 01:55:55,165.039,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,850647.0,23.0,13016.0,,,,,0.25507602095603943,0.9913613200187683,1.4240005016326904,,"[""FINAL""]",SUCCEEDED
VKR-390,0.6690576076507568,268.0,2.0,ohsumed,vmalperovich,2021-05-12 01:36:16,123.089,f8fbebca6253,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,True,FastText,32.0,64.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,850647.0,23.0,13016.0,,,,,0.2603609561920166,0.989276111125946,1.4723793268203735,,"[""FINAL""]",SUCCEEDED
VKR-366,0.6455602049827576,102.0,100.0,ohsumed,vmalperovich,2021-05-11 19:40:09,190.848,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.0883650854229927,0.9997020959854126,1.5130062103271484,False,"[""FINAL""]",SUCCEEDED
VKR-365,0.63987135887146,102.0,100.0,ohsumed,vmalperovich,2021-05-11 19:35:20,142.648,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.09085828810930252,1.0,1.5134282112121582,False,"[""FINAL""]",SUCCEEDED
VKR-364,0.6453129053115845,102.0,100.0,ohsumed,vmalperovich,2021-05-11 19:31:08,102.576,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.10253266990184784,0.9997020959854126,1.5556669235229492,False,"[""FINAL""]",SUCCEEDED
VKR-363,0.6341825127601624,102.0,50.0,ohsumed,vmalperovich,2021-05-11 19:24:39,48.804,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.15321145951747894,0.9988084435462952,1.6000211238861084,False,"[""FINAL""]",SUCCEEDED
VKR-362,0.64704430103302,102.0,50.0,ohsumed,vmalperovich,2021-05-11 19:20:44,138.422,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.09321403503417969,1.0,1.529158115386963,False,"[""FINAL""]",SUCCEEDED
VKR-361,0.6549592018127441,102.0,50.0,ohsumed,vmalperovich,2021-05-11 19:14:18,289.831,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.08499670028686523,1.0,1.5044257640838623,False,"[""FINAL""]",SUCCEEDED
VKR-360,0.6693049669265747,102.0,10.0,ohsumed,vmalperovich,2021-05-11 19:10:03,157.764,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.09410547465085983,0.9997020959854126,1.3826451301574707,False,"[""FINAL""]",SUCCEEDED
VKR-359,0.6722730398178101,102.0,10.0,ohsumed,vmalperovich,2021-05-11 19:07:03,143.459,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.09547583758831024,0.9997020959854126,1.4207769632339478,False,"[""FINAL""]",SUCCEEDED
VKR-358,0.67647784948349,102.0,10.0,ohsumed,vmalperovich,2021-05-11 19:03:26,178.511,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.09127957373857498,0.9997020959854126,1.3724108934402466,False,"[""FINAL""]",SUCCEEDED
VKR-357,0.6767252087593079,102.0,5.0,ohsumed,vmalperovich,2021-05-11 18:59:51,177.737,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.0980788990855217,0.9997020959854126,1.4066307544708252,False,"[""FINAL""]",SUCCEEDED
VKR-356,0.6829087138175964,102.0,5.0,ohsumed,vmalperovich,2021-05-11 18:57:22,124.077,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.10559771209955215,0.9997020959854126,1.345072627067566,False,"[""FINAL""]",SUCCEEDED
VKR-355,0.6821666955947876,102.0,5.0,ohsumed,vmalperovich,2021-05-11 18:54:08,167.507,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.09891907870769501,0.9991063475608826,1.3567484617233276,False,"[""FINAL""]",SUCCEEDED
VKR-354,0.688597559928894,102.0,2.0,ohsumed,vmalperovich,2021-05-11 18:50:29,192.957,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.11101824045181274,0.9991063475608826,1.3696273565292358,False,"[""FINAL""]",SUCCEEDED
VKR-353,0.6965125203132629,102.0,2.0,ohsumed,vmalperovich,2021-05-11 18:46:45,206.631,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.10560683906078339,1.0,1.323595643043518,False,"[""FINAL""]",SUCCEEDED
VKR-352,0.684640109539032,102.0,2.0,ohsumed,vmalperovich,2021-05-11 18:44:03,143.606,c6b7721f2a39,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'Conv', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,None,32.0,300.0,0.55,100.0,200.0,0.005,5.0,0.001,10.0,2500.0,1.0,3969323.0,23.0,13015.0,,,,,0.11458726227283478,0.9988084435462952,1.3798552751541138,False,"[""FINAL""]",SUCCEEDED
